OTU_num	s1.1	s1.2	s1.3	s1.4	s1.5	s1.6	s1.7	s1.8	s2.1	s2.2	s2.3	s2.4	s2.5	s2.6	s2.7	s2.8	s3.1	s3.2	s3.3	s3.4	s3.5	s3.6	s3.7	s3.8	s4.1	s4.2	s4.3	s4.4	s4.5	s4.6	s4.7	s4.8	s5.1	s5.2	s5.3	s5.4	s5.5	s5.6	s5.7	s5.8
OTU_2527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0
OTU_2529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0
OTU_2530	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2533	0	0	0.000106247	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0
OTU_2535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_2536	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2539	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0.000106247	0.000318742
OTU_2540	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0
OTU_2545	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0.000212495	0	0	0.000106247	0.000318742	0	0	0	0	0	0
OTU_2546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0
OTU_2548	0.000106247	0.000212495	0.000106247	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0.000106247	0	0.000106247	0.000212495	0	0.000212495	0	0	0.000106247	0	0	0	0.000106247	0.000106247	0	0	0.000212495	0.000106247
OTU_2551	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000318742	0
OTU_2552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0.000106247	0	0	0	0.000106247	0	0	0	0.000106247	0.000212495	0	0	0.000106247	0.000106247	0.000212495	0.000106247	0	0	0	0.000106247	0	0
OTU_2554	0	0	0	0	0.000106247	0.000212495	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0
OTU_2557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0.000106247	0	0	0.000106247	0	0.000106247	0	0	0	0
OTU_2558	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_2562	0	0	0	0	0	0	0.000106247	0.000106247	0.000212495	0	0	0	0	0.000106247	0	0.000212495	0	0.000106247	0	0	0	0	0	0	0.000106247	0.000212495	0	0	0	0	0	0.000106247	0.000212495	0.000106247	0.000106247	0	0	0.000531237	0.000318742	0.000106247
OTU_2563	0	0	0	0	0	0.000212495	0.000212495	0	0.000106247	0.000106247	0	0	0	0	0.000106247	0	0.000424989	0	0	0	0	0	0	0.000106247	0	0.000106247	0.000212495	0.000106247	0	0	0	0	0.000106247	0.000106247	0	0.000106247	0.000106247	0	0.000106247	0.000212495
OTU_2567	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0
OTU_2568	0.000212495	0	0.000106247	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_2577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000424989	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_2580	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2585	0	0	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0
OTU_2591	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0
OTU_2595	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_2598	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2601	0	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000212495	0
OTU_2605	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2607	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2609	0.0020187	0.002656184	0.001806205	0.002231194	0.000849979	0.001274968	0.001487463	0.00159371	0.000637484	0.002762431	0.000424989	0.002231194	0.000849979	0.003081173	0.00361241	0.003081173	0.002443689	0.001487463	0.002337442	0.001168721	0.002231194	0.000743731	0.00318742	0.001274968	0.000424989	0.000212495	0	0.000106247	0	0.000106247	0	0	0	0.000106247	0	0	0	0.000106247	0.000531237	0.000849979
OTU_2610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_2613	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0.000318742	0.000212495	0.000637484	0.000318742	0.000424989	0.000106247	0	0.000106247	0	0	0.000106247	0.000212495	0.000106247	0.000212495	0.000106247	0
OTU_2616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2618	0.000106247	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000212495	0.000106247	0	0	0	0	0	0	0	0	0	0.000212495	0.000318742
OTU_2620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0.000106247	0.000318742	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_2630	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_2631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000106247
OTU_2632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0	0
OTU_2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0
OTU_2642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0.000106247	0	0
OTU_2645	0.000106247	0.000106247	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000318742	0	0.000106247
OTU_2648	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_2650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247
OTU_2653	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_2654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_2660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0
OTU_2661	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2671	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2675	0	0.000106247	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0	0.000212495	0	0.000212495	0.000106247	0	0	0	0	0.000106247	0.000106247	0
OTU_2680	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2688	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2689	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0
OTU_2694	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2695	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_2698	0.000212495	0	0	0	0.000212495	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0
OTU_2702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2709	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0	0
OTU_2714	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0
OTU_2720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0
OTU_2728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2733	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0.000106247	0	0.000424989	0	0	0.000212495	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0
OTU_2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0
OTU_2738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2740	0.000212495	0.000106247	0	0	0.000212495	0.000318742	0	0	0.000106247	0	0.000106247	0.000106247	0.000106247	0	0	0	0.000106247	0.000106247	0	0	0.000212495	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0.000106247	0.000212495	0.000106247	0.000212495	0.000106247	0.000106247	0	0.000106247	0
OTU_2742	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2747	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2748	0	0	0	0	0.000106247	0.000212495	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_2752	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2755	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2758	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0.000106247	0.000106247	0	0.000106247	0	0
OTU_2760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0.000106247	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2766	0.000212495	0.000212495	0	0.000106247	0.000212495	0.000424989	0	0.000212495	0	0	0.000212495	0	0.000106247	0	0	0.000106247	0	0	0	0.000212495	0.000106247	0.000106247	0	0.000424989	0.000212495	0	0.000106247	0.000212495	0.000212495	0.000106247	0.000106247	0.000106247	0.000106247	0.000531237	0.000212495	0.000212495	0.000106247	0.001062473	0.000212495	0
OTU_2770	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247
OTU_2773	0	0	0.000106247	0	0	0	0	0	0.000106247	0.000106247	0	0	0	0.000106247	0	0	0	0	0	0.000318742	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2782	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2783	0	0.000106247	0	0	0	0.000106247	0	0	0.000106247	0.000212495	0	0	0	0.000106247	0.000212495	0.000106247	0	0.000106247	0.000106247	0	0	0	0.000106247	0.000212495	0.000106247	0	0.000106247	0	0	0.000106247	0	0	0.000212495	0.000212495	0	0.000212495	0.000106247	0	0.000212495	0
OTU_2784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0
OTU_2820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_2823	0	0.000106247	0	0.000106247	0	0	0	0	0.000106247	0.000106247	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0
OTU_2827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_2833	0	0	0.000106247	0	0.000424989	0.000424989	0.000106247	0	0.000212495	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0
OTU_2837	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2838	0.000106247	0	0.000106247	0	0	0	0	0	0	0.000106247	0.000212495	0	0	0	0.000106247	0.000106247	0.000637484	0	0	0.000106247	0.000637484	0.000106247	0.000106247	0.000106247	0.000106247	0.000212495	0	0.000106247	0	0	0.000212495	0.000106247	0.000212495	0.000106247	0	0.000106247	0.000106247	0.000212495	0	0
OTU_2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318742	0	0
OTU_2843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2845	0.000106247	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0
OTU_2848	0.000424989	0.000212495	0.000424989	0.000106247	0	0	0	0	0.000318742	0.000212495	0.000743731	0	0	0.000212495	0.000106247	0	0.000318742	0.000531237	0.000637484	0.000212495	0.001168721	0.000424989	0.000849979	0.000849979	0.000956226	0.000424989	0.000318742	0.000318742	0.000849979	0.000637484	0.000424989	0.000424989	0.000212495	0.000531237	0.000212495	0.000531237	0.000212495	0.000424989	0.000956226	0.000743731
OTU_2852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0
OTU_2856	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2857	0	0	0	0	0	0.000106247	0	0	0	0	0.000106247	0.000106247	0	0	0	0	0	0	0.000318742	0	0.000212495	0	0.000106247	0.000106247	0.000106247	0.000106247	0	0.000318742	0.000212495	0.000212495	0	0	0.000106247	0.000212495	0.000318742	0.000106247	0	0.000212495	0.000318742	0.000106247
OTU_2862	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0
OTU_2870	0	0	0	0	0	0.000106247	0	0	0.000106247	0.000106247	0	0	0	0	0	0	0.000424989	0	0.000106247	0	0	0	0.000106247	0	0	0.000106247	0	0.000106247	0	0	0	0	0	0.000212495	0	0	0	0	0	0
OTU_2873	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000212495	0	0	0	0	0	0	0.000212495	0
OTU_2877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000424989	0	0	0	0.000106247	0	0
OTU_2883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0
OTU_2889	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0
OTU_2895	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0.000106247	0	0	0	0	0.000106247	0	0.000106247	0	0	0.000318742
OTU_2896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0	0
OTU_2897	0	0	0	0	0	0.000106247	0.000106247	0	0	0	0	0	0	0	0	0	0.000212495	0	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0.000212495	0
OTU_2900	0	0	0	0	0.000212495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0.000318742	0	0	0	0	0	0
OTU_2902	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0
OTU_2909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0	0	0.000106247	0	0	0	0	0	0	0
OTU_2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0
OTU_2921	0	0	0	0	0.000106247	0	0	0	0	0.000318742	0	0	0	0.000106247	0	0	0	0	0	0	0	0	0.000106247	0	0	0	0.000106247	0	0	0	0.000212495	0.000106247	0	0	0	0	0	0.000106247	0.000106247	0.000106247
OTU_2922	0	0	0	0	0	0	0.000106247	0	0.000212495	0	0	0	0.000212495	0	0	0	0	0	0	0	0.000212495	0	0	0.000106247	0.000106247	0	0	0.000318742	0	0.000106247	0	0	0	0.000106247	0	0.000106247	0.000212495	0.000212495	0	0
